,Carro ,Placa
DIA,DESCRIÇAO ,VALOR 
20 dez.,MULTA ,$ 104.00
,Licenciamento ,$ 166.00
,Pneu,$ 180.00
,,
,,
,,
,,
Saldo Devedor ,,$ 450.00
