Dia ,Obs ,Fotos ,Gastos $
16 jun.,HOTEL ,,$	30.00
18 jun.,Óleo ,,$	49.00
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Total ,,,$	79.00
