Dia ,Obs ,Fotos ,Gastos $
6 abr.,Dmv sem seguro ,,$	15.00
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Total ,,,$	15.00
