,Carro ,Placa
DIA,DESCRIÇAO ,VALOR 
19 dez.,DOC PAGO ,$ 436.00
,Documento ,-$ 436.00
,,
,,
,,
,,
,,
Saldo Devedor ,,$ 0.00
