Dia ,Obs ,Fotos ,Gastos $
9 fev.,Uber ,,$	15.00
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Total ,,,$	15.00
